SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
350,0.297884,0.261538,0.297884,0.261538,0.279711,0.28698,0.272442
351,0.272727,0.791111,0.272727,0.791111,0.531919,0.428242,0.635596
352,0.291955,0.419186,0.291955,0.419186,0.355571,0.330125,0.381017
353,0.333333,0.535354,0.333333,0.535354,0.434343,0.393939,0.474747
354,0.409091,0.800379,0.409091,0.800379,0.604735,0.526477,0.682992
355,0.272727,0.615556,0.272727,0.615556,0.444141,0.375576,0.512707
356,0.333333,0.860476,0.333333,0.860476,0.596905,0.491476,0.702333
357,0.3375,0.06,0.3375,0.06,0.19875,0.25425,0.14325
358,0.211458,0.106667,0.211458,0.106667,0.159062,0.180021,0.138104
359,0.166667,0.070303,0.166667,0.070303,0.118485,0.137758,0.099212
360,0.3,0.16,0.3,0.16,0.23,0.258,0.202
361,0.4,0.606667,0.4,0.606667,0.503333,0.462,0.544667
362,0.262821,0.718493,0.262821,0.718493,0.490657,0.399522,0.581791
363,0.388889,0.16,0.388889,0.16,0.274444,0.320222,0.228667
364,0.390056,0.608571,0.390056,0.608571,0.499314,0.455611,0.543017
365,0.363636,0.57716,0.363636,0.57716,0.470398,0.427694,0.513103
366,0.341299,0.708333,0.341299,0.708333,0.524816,0.451409,0.598223
367,0.347024,0.361905,0.347024,0.361905,0.354464,0.351488,0.35744
368,0.222857,0.41037,0.222857,0.41037,0.316614,0.279111,0.354116
369,0.24016,0.832222,0.24016,0.832222,0.536191,0.417779,0.654604
370,0.416472,0.666667,0.416472,0.666667,0.54157,0.491531,0.591608
371,0.409091,0.411671,0.409091,0.411671,0.410381,0.409865,0.410897
