SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
329,0.359414,0.407257,0.359414,0.407257,0.383335,0.373767,0.392904
330,0.288949,0.28382,0.288949,0.28382,0.286385,0.287411,0.285359
331,0.398324,0.268669,0.398324,0.268669,0.333497,0.359428,0.307565
332,0.355672,0.23637,0.355672,0.23637,0.296021,0.319881,0.272161
333,0.421795,0.25,0.421795,0.25,0.335897,0.370256,0.301538
334,0.371569,0.370286,0.371569,0.370286,0.370928,0.371184,0.370671
335,0.33746,0.328016,0.33746,0.328016,0.332738,0.334627,0.330849
336,0.374042,0.168147,0.374042,0.168147,0.271095,0.312274,0.229916
337,0.404859,0.201374,0.404859,0.201374,0.303117,0.343814,0.262419
338,0.313781,0.249206,0.313781,0.249206,0.281494,0.294409,0.268579
339,0.350675,0.328241,0.350675,0.328241,0.339458,0.343945,0.334971
340,0.433362,0.302613,0.433362,0.302613,0.367987,0.394137,0.341838
341,0.437066,0.326968,0.437066,0.326968,0.382017,0.404036,0.359997
342,0.295139,0.113817,0.295139,0.113817,0.204478,0.240742,0.168213
343,0.291667,0.069865,0.291667,0.069865,0.180766,0.225126,0.136406
344,0.363457,0.242791,0.363457,0.242791,0.303124,0.327257,0.278991
345,0.33289,0.321854,0.33289,0.321854,0.327372,0.329579,0.325165
346,0.375521,0.335209,0.375521,0.335209,0.355365,0.363427,0.347303
347,0.396937,0.370901,0.396937,0.370901,0.383919,0.389126,0.378712
348,0.310045,0.19127,0.310045,0.19127,0.250657,0.274412,0.226902
349,0.308721,0.218827,0.308721,0.218827,0.263774,0.281753,0.245795
350,0.400866,0.207675,0.400866,0.207675,0.30427,0.342909,0.265632
351,0.31957,0.342884,0.31957,0.342884,0.331227,0.326564,0.33589
352,0.394737,0.364859,0.394737,0.364859,0.379798,0.385773,0.373822
353,0.470969,0.452381,0.470969,0.452381,0.461675,0.465393,0.457957
354,0.40006,0.270595,0.40006,0.270595,0.335328,0.361221,0.309435
355,0.365923,0.373392,0.365923,0.373392,0.369657,0.368163,0.371151
356,0.36688,0.353125,0.36688,0.353125,0.360003,0.362754,0.357252
357,0.367633,0.238033,0.367633,0.238033,0.302833,0.328753,0.276913
358,0.420556,0.440981,0.420556,0.440981,0.430768,0.426683,0.434853
359,0.388889,0.335588,0.388889,0.335588,0.362238,0.372899,0.351578
